ID,JMS_TIME,CREATED,UPDATED,BATCH_ID,ENTITY,GROUP,STATUS,STATUS_CODE_DYNAMICS,SOURCE_SYSTEM,LEGAL_ENTITY,EXEC_ID
115018,1.66E+12,9/2/2022 15:44,9/2/2022 15:46,B-6d77fea8-f2a3-4d6e-a5a0-a567cb4ce8f9,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T15:44:16-358DF3CFA5C34BD2B729A9E704B47306
115019,1.66E+12,9/2/2022 15:44,9/2/2022 15:45,B-ee05bf3a-00bd-4193-9ace-859847bf94c0,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T15:44:21-1FECE94475F34E48A2EF218679346386
115021,1.66E+12,9/2/2022 15:45,9/2/2022 15:48,B-2920a43a-3bd5-4126-afb2-3dd3a91d0af4,ORDER,ORDERCUST,SUCCESS,NULL,BLOCKET_JB,1001,ORDER-BLOCKET_JB-2022-09-02T15:47:01-EF0785225BE545C3AF1C7CDC4A3869CF
115022,1.66E+12,9/2/2022 15:46,9/2/2022 15:47,5738c519-77dd-4b4e-8590-7133e2fd2546,XRATES,XRATES,SUCCESS,NULL,INTEGRITY,DAT,XRATES-INTEGRITY-2022-09-02T15:46:16-6A35DE594A024E8FAFBC69488A1CBD5B
115023,1.66E+12,9/2/2022 15:46,9/2/2022 15:48,b690d9b1-873a-4928-a642-21d8e8fb3bf4,XRATES,XRATES,SUCCESS,NULL,INTEGRITY,DAT,XRATES-INTEGRITY-2022-09-02T15:47:31-9C5131F1F8554030AF9C49025AC560D8
115024,1.66E+12,9/2/2022 15:46,9/2/2022 15:47,B-df0c8d93-434f-4416-97ea-b5389f149e4e,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T15:46:18-FEE2010FF15E443ABE55F8EFF2127664
115025,1.66E+12,9/2/2022 15:46,9/2/2022 15:47,B-ce4a1af0-6f23-4c34-84d6-5fadd19f15be,ORDER,ORDERCUST,SUCCESS,NULL,BOOST,1068,ORDER-BOOST-2022-09-02T15:46:22-E23B253670FA4BA69D1DE9D5728863DB
115028,1.66E+12,9/2/2022 15:50,9/2/2022 15:52,B-0809d525-e2f1-4e52-8e4f-fb6e11b0cc73,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T15:50:16-424F6611E8694A7B9A1BDE6519BDD513
115031,1.66E+12,9/2/2022 15:54,9/2/2022 15:56,B-80073263-9602-4d9a-8b8b-c63905ca5c79,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T15:54:16-3C5B225C23FA45DE9631B87A33A35A57
115032,1.66E+12,9/2/2022 15:58,9/2/2022 15:59,B-673d6b9b-2608-404e-bbf2-86b7d46e39b3,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T15:58:17-8E0BC1742C0E458BB80764C7594D272D
115035,1.66E+12,9/2/2022 15:58,9/2/2022 16:01,B-7dd9b4f6-33ac-4c76-b0c4-a60a39aee1b5,ORDER,ORDERCUST,SUCCESS,NULL,BLOCKET_JB,1001,ORDER-BLOCKET_JB-2022-09-02T16:00:04-02502141B0A9417798EC186EF7D635A2
115037,1.66E+12,9/2/2022 15:59,9/2/2022 16:04,B-9e984e32-3ea0-4e74-ae12-c43ffb71c125,ORDER,ORDERCUST,SUCCESS,NULL,PROMO,1034,ORDER-PROMO-2022-09-02T16:02:34-DFA14757AD14432C83A85DA936709782
115038,1.66E+12,9/2/2022 15:59,9/2/2022 16:01,B-a3233df8-b553-425b-9ef4-b320cf631a8d,ORDER,ORDERCUST,SUCCESS,NULL,PROMO,1034,ORDER-PROMO-2022-09-02T15:59:46-CD71D6CEC723437BB19B8AE25CD68741
115039,1.66E+12,9/2/2022 16:00,9/2/2022 16:02,B-9cadd377-db76-4914-985d-0b5ffe021c9d,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T16:00:16-E403525EB92549408CF5492EC87079B0
115043,1.66E+12,9/2/2022 16:04,9/2/2022 16:06,B-1203f352-00b9-4fea-9927-2ae2c9d3dba5,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T16:04:16-24B9BF86DB5B498CA6DC2C1E36FDFE24
115044,1.66E+12,9/2/2022 16:06,9/2/2022 16:07,B-ea945bad-e9a3-4946-b480-8ea73e5b0da6,ORDER,ORDERCUST,SUCCESS,NULL,BOOST,1068,ORDER-BOOST-2022-09-02T16:06:19-DCD05BE60E764A358C4DC4D4AA34A0E9
115045,1.66E+12,9/2/2022 16:08,9/2/2022 16:09,B-2b4ee359-3dfb-4050-9329-a95d0a4b4b48,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T16:08:15-46A224FAAD8B4EC5BB851BD02E84A62D
115049,1.66E+12,9/2/2022 16:12,9/2/2022 16:14,B-372cee95-5bee-4b1c-85c4-8bea035ee906,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T16:12:23-14F8A72041FD44938894A368C1DC80EC
115051,1.66E+12,9/2/2022 16:13,9/2/2022 16:16,B-04b9186c-5b9f-420f-ab9e-977587a44c9e,ORDER,ORDERCUST,SUCCESS,NULL,BLOCKET_JB,1001,ORDER-BLOCKET_JB-2022-09-02T16:15:01-0E4FAC69650640F48A0A1CE8D43FB6D2
115053,1.66E+12,9/2/2022 16:16,9/2/2022 16:18,B-ba9d2830-30a1-46d6-9e63-f6cb1a87ce02,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T16:16:15-25E16A259A0C49978C0C04572028FAAE
115055,1.66E+12,9/2/2022 16:20,9/2/2022 16:21,B-0e48057c-842f-4ecf-b4c2-1837ca2cdc74,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T16:20:20-FC88A3F36959419DB977FF3C812386B6
115058,1.66E+12,9/2/2022 16:22,9/2/2022 16:24,B-5125cbd6-4ee6-4f9b-8859-bc29764fcbeb,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T16:22:18-629FDA112B1F4A9E9491E2A4F1678521
115059,1.66E+12,9/2/2022 16:22,9/2/2022 16:23,B-1fa054db-0c01-44fa-9680-a9b5f189611f,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T16:22:23-6459845AB7544987A7604EF72E10B08B
115060,1.66E+12,9/2/2022 16:26,9/2/2022 16:28,B-57a62275-709a-4266-82b1-19f615e9a121,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T16:26:16-86101FF435F04BB6BB18E84272B718D7
115064,1.66E+12,9/2/2022 16:32,9/2/2022 16:33,B-fcd9d112-336a-4296-9c81-477b9d8e42d1,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T16:32:16-61F5280544EE418582A1AD47D7EC3A10
115066,1.66E+12,9/2/2022 16:38,9/2/2022 16:40,B-a6e9f628-c1cd-405e-b122-65e9191374d8,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T16:38:15-939D800D186743C19A162BC8D081B05F
115069,1.66E+12,9/2/2022 16:42,9/2/2022 16:44,B-dd29890f-65e9-411a-a2d5-8427362e1053,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T16:42:15-F1D9D66BA9F44888956B584E7696DCC3
115072,1.66E+12,9/2/2022 16:48,9/2/2022 16:50,B-434c4e20-d5b3-4975-9c26-eaed42543e98,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T16:48:15-BC39311F5DDA4B8E92A30A6D580A1869
115074,1.66E+12,9/2/2022 16:50,9/2/2022 16:51,B-3378efe0-fc04-4c0f-a260-3fcc5ba1c055,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T16:50:16-EA8F32BCFBAF45FC9C006863B9A0AF63
115076,1.66E+12,9/2/2022 16:52,9/2/2022 16:54,B-2cfdb712-8d46-4763-9068-2f57c496a493,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T16:52:16-57D25E529AE84D10B206C1ACCA375D25
115077,1.66E+12,9/2/2022 16:52,9/2/2022 16:53,B-a14ee5aa-eaa3-43b1-985f-6a5bc6809b55,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T16:52:20-C7BB5E40BFF34D729DF860C990FACC04
115081,1.66E+12,9/2/2022 17:00,9/2/2022 17:02,B-bd34d3a2-8a77-4cad-a78c-fde2468d251f,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T17:00:16-E58617891BF34C769772B95CFF7C2AD6
115083,1.66E+12,9/2/2022 17:02,9/2/2022 17:04,B-8387141c-0740-4499-be0f-e0af52d6822c,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T17:02:16-473D0383BC5440CCA9D14476A3D3353C
115084,1.66E+12,9/2/2022 17:04,9/2/2022 17:04,B-303c404d-a92e-4c6c-8b5f-f07b48994c6b,ORDER,ORDERCUST,STARTING,NULL,BILBASEN,1068,NULL
115085,1.66E+12,9/2/2022 17:04,9/2/2022 17:05,B-adb314a7-153a-4b34-8b9a-77e8ef5967b0,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T17:04:16-7441076206824020B9EB01C3732C674C
115088,1.66E+12,9/2/2022 17:10,9/2/2022 17:12,B-213fd224-42e1-423c-b510-0d8181f6536e,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T17:10:16-7B46E2A0A772471B9FB773EB38BB32A3
115090,1.66E+12,9/2/2022 17:11,9/2/2022 17:11,1385787f-6f9d-4f68-8866-5f129814038b,GL,GL,SUCCESS,NULL,EXCEL,1016,GL-EXCEL-2022-09-02T17:11:16-A04973874C274878AB047B77F2A4329B
115091,1.66E+12,9/2/2022 17:11,9/2/2022 17:12,9cc0d090-897d-47ec-a5f6-37224260e97f,GL,GL,SUCCESS,NULL,EXCEL,1003,GL-EXCEL-2022-09-02T17:12:01-66C45A2600C64677948FE196974FFE2B
115092,1.66E+12,9/2/2022 17:11,9/2/2022 17:13,b0423216-0df7-4294-bd7a-ba5820a75d1e,GL,GL,SUCCESS,NULL,EXCEL,1012,GL-EXCEL-2022-09-02T17:12:46-82649A63124C47B09EB4EE35CAB54356
115093,1.66E+12,9/2/2022 17:11,9/2/2022 17:14,3b32cbac-fc6a-45ff-ae31-9f975d406ad7,GL,GL,SUCCESS,NULL,EXCEL,1005,GL-EXCEL-2022-09-02T17:13:31-4E9B46DFBC5C47619A737C84EE87D2E9
115094,1.66E+12,9/2/2022 17:11,9/2/2022 17:15,31adcf5d-490e-4248-bae7-832c96659237,GL,GL,SUCCESS,NULL,EXCEL,1005,GL-EXCEL-2022-09-02T17:14:31-B206418E38114470868BCEC74228A558
115095,1.66E+12,9/2/2022 17:11,9/2/2022 17:16,871af116-ab22-4e18-b702-f7d197fce395,GL,GL,SUCCESS,NULL,EXCEL,1008,GL-EXCEL-2022-09-02T17:15:16-CBFF2A552480426D86C7E196650D7AA5
115096,1.66E+12,9/2/2022 17:11,9/2/2022 17:17,18c20bf4-6b52-490d-940b-0ea66886773b,GL,GL,SUCCESS,NULL,EXCEL,1008,GL-EXCEL-2022-09-02T17:16:16-E1A50542EDC44F66A4209D8F1295D1D5
115097,1.66E+12,9/2/2022 17:11,9/2/2022 17:17,bc0b7a56-7985-4de4-a551-ee34c30e230d,GL,GL,SUCCESS,NULL,EXCEL,1017,GL-EXCEL-2022-09-02T17:17:16-9FD38D1CA06D4ECFBF31E89D5D9FD509
115098,1.66E+12,9/2/2022 17:11,9/2/2022 17:18,a51a0398-7b6e-42d6-96cf-e5747934075f,GL,GL,SUCCESS,NULL,EXCEL,1017,GL-EXCEL-2022-09-02T17:18:01-2FF1F123DBC64B7EBC993D33225296C7
115099,1.66E+12,9/2/2022 17:11,9/2/2022 17:19,8256e92d-ce99-440a-ab41-35189b46bd40,GL,GL,SUCCESS,NULL,EXCEL,1001,GL-EXCEL-2022-09-02T17:18:45-7FB38430C27540B3BEDE8C513745C731
115100,1.66E+12,9/2/2022 17:11,9/2/2022 17:20,e4629d23-e0a9-44f7-9612-edc4cfe8b5db,GL,GL,SUCCESS,NULL,EXCEL,1001,GL-EXCEL-2022-09-02T17:19:46-BD8DA0D0AE85467EB024DFFCF6A00574
115102,1.66E+12,9/2/2022 17:12,9/2/2022 17:13,B-cdbecee5-860a-4273-ac45-0635743cac04,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T17:12:16-A21DB4FD858E4AA38B3F1BDE528D4BC7
115103,1.66E+12,9/2/2022 17:12,9/2/2022 17:21,2d7b3f3d-8757-4336-ae02-1b9b24dcff74,GL,GL,SUCCESS,NULL,EXCEL,1028,GL-EXCEL-2022-09-02T17:20:31-C3CF49A3B6194198BDDDD81E0CA21AF1
115104,1.66E+12,9/2/2022 17:12,9/2/2022 17:22,95388ea2-9476-462c-ba9e-69ea4e3f82dc,GL,GL,SUCCESS,NULL,EXCEL,1035,GL-EXCEL-2022-09-02T17:21:31-6DF9DEDF237C4B90AC6975982851256E
115105,1.66E+12,9/2/2022 17:12,9/2/2022 17:23,be134e59-b5fb-4976-a1bf-9c9d464a3968,GL,GL,SUCCESS,NULL,EXCEL,1025,GL-EXCEL-2022-09-02T17:22:31-612124E3FAA94BE69F97FE291D94C545
115106,1.66E+12,9/2/2022 17:12,9/2/2022 17:24,2027af5f-5393-410f-ae37-b1bf81ffd79e,GL,GL,SUCCESS,NULL,EXCEL,1034,GL-EXCEL-2022-09-02T17:24:01-7587ECA128AA4052A4D21463F5D0E604
115107,1.66E+12,9/2/2022 17:12,9/2/2022 17:25,a562cfe7-bcf6-4682-bfb4-5e7f7834d51a,GL,GL,SUCCESS,NULL,EXCEL,1001,GL-EXCEL-2022-09-02T17:25:01-B923F1B9E40047F9AF51CF3B5D5A6FCA
115108,1.66E+12,9/2/2022 17:12,9/2/2022 17:26,eb769b4f-5d9c-4954-adec-53731eb7ada7,GL,GL,SUCCESS,NULL,EXCEL,1027,GL-EXCEL-2022-09-02T17:26:01-A1333785DDBE40278D2F4D37E774C6BC
115109,1.66E+12,9/2/2022 17:12,9/2/2022 17:27,9adf5860-2129-4e6d-b0fa-5e55dbf39c7f,GL,GL,SUCCESS,NULL,EXCEL,1001,GL-EXCEL-2022-09-02T17:27:01-3F525B9390F146FCB18FD3D5014FBC63
115110,1.66E+12,9/2/2022 17:12,9/2/2022 17:28,02d64301-9b4e-4db6-81d6-ab578720a3df,GL,GL,SUCCESS,NULL,EXCEL,1001,GL-EXCEL-2022-09-02T17:28:01-D34651461C4940DC99D7FEC43E6DADC0
115111,1.66E+12,9/2/2022 17:12,9/2/2022 17:29,bef4ca2c-c96f-4b98-a07a-d015da4d2fb1,GL,GL,SUCCESS,NULL,EXCEL,1001,GL-EXCEL-2022-09-02T17:29:01-63E190368FEB43D8A19595EBE61D1CFB
115113,1.66E+12,9/2/2022 17:18,9/2/2022 17:19,B-d4a05b33-89de-464a-85e2-d68d81a19f5e,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T17:18:16-357E3ADBC77C40D880C9D6696215F628
115115,1.66E+12,9/2/2022 17:20,9/2/2022 17:21,B-d0fbce64-9000-45dd-b3e0-e838be2ce70c,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T17:20:16-E774C01568234BAAB72C74F3A54C73A2
115117,1.66E+12,9/2/2022 17:20,9/2/2022 17:23,B-2bf176d0-dcb1-4d62-9377-a45430105817,ORDER,ORDERCUST,SUCCESS,NULL,BLOCKET_JB,1001,ORDER-BLOCKET_JB-2022-09-02T17:21:34-0EDCF54FC34E4CD8A5D754C23589F8C8
115119,1.66E+12,9/2/2022 17:22,9/2/2022 17:24,B-3c3eb86c-0e10-41fd-bcdd-3fa4664df46a,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T17:22:16-CA6EE96D45BD438294B6C176359A75F1
115121,1.66E+12,9/2/2022 17:22,9/2/2022 17:26,B-974b9aff-66be-42c8-9668-c09f25f16ffa,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T17:24:16-65AC639AF38F4C4788F4AB2ABCF90126
115122,1.66E+12,9/2/2022 17:30,9/2/2022 17:31,89e83b4e-c4c9-4e20-ada9-88c8bd5ecea5,GL,GL,SUCCESS,NULL,EXCEL,1014,GL-EXCEL-2022-09-02T17:30:16-029A485D6E324CF18CC9A8A23574739F
115124,1.66E+12,9/2/2022 17:32,9/2/2022 17:34,B-ece724ad-84e2-4a5c-950f-091212acf9a1,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T17:32:16-018B99754AB740BF88F3B74521B2D1FD
115125,1.66E+12,9/2/2022 17:32,9/2/2022 17:36,B-038e416a-ae95-4e90-b11a-77568d0c2097,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T17:34:16-770C80F7097A4F6AB33FE8A493355F16
115128,1.66E+12,9/2/2022 17:36,9/2/2022 17:37,B-e2cf4d99-b497-48f6-b91b-eedec1ea1e47,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T17:36:16-42B0ED39BC3643D59567E9132BABC903
115132,1.66E+12,9/2/2022 17:44,9/2/2022 17:46,B-8c99a4ed-e911-46cb-aaca-3112897ea55f,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T17:44:16-C3915216DDEE43B4A7E4D76F688A14A9
115133,1.66E+12,9/2/2022 17:44,9/2/2022 17:48,B-edf0b8b4-8576-4b2d-a2ef-1bea295e69e0,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T17:46:16-58E8D28D42F2465C966629BA9BB2BE7C
115134,1.66E+12,9/2/2022 17:44,9/2/2022 17:45,B-4827e7ce-34c7-40b2-9142-af9dadadf742,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T17:44:21-7241A11152794F35B9E2673D893CC7E8
115136,1.66E+12,9/2/2022 17:46,9/2/2022 17:47,932b3340-90ed-49da-9631-1a9375e79b43,XRATES,XRATES,SUCCESS,NULL,INTEGRITY,DAT,XRATES-INTEGRITY-2022-09-02T17:46:20-1C60697F7CAD4BD8AEE13F4CB81AF60B
115137,1.66E+12,9/2/2022 17:46,9/2/2022 17:48,d9d39ea2-4566-45c5-9f2e-9d2e4609e833,XRATES,XRATES,SUCCESS,NULL,INTEGRITY,DAT,XRATES-INTEGRITY-2022-09-02T17:47:31-6C46936CBBAA45768D21395FCDE58DB2
115139,1.66E+12,9/2/2022 17:50,9/2/2022 17:51,B-21551771-d731-435e-a86a-60407493658e,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T17:50:16-0A933D634B2B48359B69EEDD4E1AF240
115142,1.66E+12,9/2/2022 17:56,9/2/2022 17:58,B-38fc6e36-b1dc-48ed-8674-a840f4f5e875,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T17:56:16-93929F76B39D45EE9C528F01C217784C
115143,1.66E+12,9/2/2022 17:56,9/2/2022 18:00,B-f4d7bf5a-63da-4783-9dba-528bc100d59e,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T17:58:16-86D952CC48DB4DD9BD2C67AFD007B4C0
115148,1.66E+12,9/2/2022 18:06,9/2/2022 18:09,B-d0a89d91-8459-4723-bd17-343c16a947a9,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T18:07:46-BE8D94E3AE9444E58D0CB63A9AB90C41
115149,1.66E+12,9/2/2022 18:06,9/2/2022 18:11,B-47021870-e968-44ab-854c-e24f924af4e4,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T18:09:48-7CE282E7CCAF4AF59A53657A7B985BC5
115154,1.66E+12,9/2/2022 18:16,9/2/2022 18:18,B-60bf0cc4-cc72-4235-9240-f607fa0bb150,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T18:17:31-CC631BA588B44E3BAEA8BCC9F5948220
115155,1.66E+12,9/2/2022 18:16,9/2/2022 18:17,B-f522006c-c75d-48be-af0c-91e29da24e92,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T18:16:15-DBE3FA34594C4133A5096D2AD9ACA1E5
115156,1.66E+12,9/2/2022 18:16,9/2/2022 18:18,B-4625b700-70ba-4df9-8ff6-66ef0220e69b,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T18:16:21-C35FABD47F0D4B36A9E1905841CA1BD2
115157,1.66E+12,9/2/2022 18:16,9/2/2022 18:20,B-95b6c172-b1ff-40c1-8b41-eccb0bcd843d,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T18:18:31-621C96C07911473A8E60529790FB8153
115162,1.66E+12,9/2/2022 18:28,9/2/2022 18:29,B-71ad18b8-3bc9-43e9-b462-0d3249a9d472,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T18:28:15-199151A8634A49E8B2B08CD3E50A8B60
115163,1.66E+12,9/2/2022 18:28,9/2/2022 18:29,B-bf3b646a-e2ec-4a36-9c0a-c58d368d44fc,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T18:28:20-75F169552FE04AA99267EC10463A00BB
115164,1.66E+12,9/2/2022 18:30,9/2/2022 18:32,B-d4a6f944-085b-4fb0-ba31-61a026006429,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T18:30:16-BE39ECAE4C8347A3947525D58464E1D2
115165,1.66E+12,9/2/2022 18:32,9/2/2022 18:33,B-c6f4c922-bd02-4f2d-8919-394b4d1e0383,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T18:32:16-0BDE1DB0E44B4EC4855E3A6573F1F861
115170,1.66E+12,9/2/2022 18:39,9/2/2022 18:40,0a8414b0-1ff2-43cb-b220-e0139da6203f,GL,GL,SUCCESS,NULL,EXCEL,1014,GL-EXCEL-2022-09-02T18:39:15-FC45BB4286F44137AAC52B6C08EAE751
115171,1.66E+12,9/2/2022 18:40,9/2/2022 18:42,B-cf3ee9cc-c0ae-4e76-93e8-a16c36599d30,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T18:40:16-1605FDA3C07E4870BFC0836F03274822
115172,1.66E+12,9/2/2022 18:42,9/2/2022 18:43,B-c1ebcdc9-b99a-4c76-b7f1-8b33b30799aa,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T18:42:16-73E482E339304E19A614CD536C239204
115176,1.66E+12,9/2/2022 18:46,9/2/2022 18:47,B-eec4383c-c202-4b9f-b46f-60efe6926b92,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T18:46:16-4CE211D2AE0C45D3A80BE610091D319A
115178,1.66E+12,9/2/2022 18:48,9/2/2022 18:49,75c19fae-8a28-424b-9fc0-d39f69c09635,GL,GL,SUCCESS,NULL,EXCEL,1019,GL-EXCEL-2022-09-02T18:48:15-32AE501C05B14CF083894C64650B9310
115179,1.66E+12,9/2/2022 18:50,9/2/2022 18:51,B-3675c37d-f45c-4fd1-a1e6-87351bc0e2cd,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T18:50:15-9BE7C35AD06D4C16A17401A050024F5C
115182,1.66E+12,9/2/2022 18:54,9/2/2022 18:55,B-377f5c0d-11d2-4241-9691-5ddad5904f78,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T18:54:19-9E6EFA5E6E2149158E410871DB4D4D57
115183,1.66E+12,9/2/2022 18:54,9/2/2022 18:56,B-77413297-b003-4b3c-a960-8f59929acd77,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T18:54:24-094EB8DB0C734ADF9FE0DD73261FD0C3
115184,1.66E+12,9/2/2022 18:55,9/2/2022 18:56,069e50a6-4cdb-4293-8ee4-9e31cedfd0bf,GL,GL,SUCCESS,NULL,EXCEL,1019,GL-EXCEL-2022-09-02T18:55:16-C43171C3C7514F36979811F3BDD2EBB7
115187,1.66E+12,9/2/2022 19:00,9/2/2022 19:02,B-85e72fb2-deee-4824-b08f-f179b507e3e6,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T19:00:16-3637A91B6F4E45A297C61AF57A9B9B8F
115190,1.66E+12,9/2/2022 19:04,9/2/2022 19:06,B-2935af98-5909-4ea7-ac18-8275342c0ef8,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T19:04:16-782A4ED701004E34B5B82CB4A1933F5D
115191,1.66E+12,9/2/2022 19:04,9/2/2022 19:05,B-ef2dc60c-a358-46c9-9f80-94a89c04bccd,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T19:04:21-4E4FFDB701CE45C8BC2EA65D6B512120
115192,1.66E+12,9/2/2022 19:06,9/2/2022 19:07,B-ec70b7f1-3a25-4298-901d-44d9799035b4,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T19:06:15-5EB8128FFD2D46B98EC846E5C8332FB7
115195,1.66E+12,9/2/2022 19:12,9/2/2022 19:13,B-042f6714-d57d-479a-b62d-35fe8eb73b51,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T19:12:16-9944209AEA7241FDAEC90CC302DE052D
115198,1.66E+12,9/2/2022 19:16,9/2/2022 19:17,B-1f9c2b92-9b64-4052-8c1e-f8af9da144bf,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T19:16:16-04CFF76A14BC42D998C72A2B9C51E79D
115199,1.66E+12,9/2/2022 19:16,9/2/2022 19:18,B-297126c5-a359-457b-8f34-21ad57a7f554,ORDER,ORDERCUST,SUCCESS,NULL,DBA,1068,ORDER-DBA-2022-09-02T19:16:21-25D3FDE824E547948D3D51E204A0FD32
115200,1.66E+12,9/2/2022 19:18,9/2/2022 19:19,B-fdd72a80-a25e-4acd-9fbc-d94742de1306,ORDER,ORDERCUST,SUCCESS,NULL,BILBASEN,1068,ORDER-BILBASEN-2022-09-02T19:18:16-E5FF1F9C590F4F328D2F7FC5AE70F29A
